
***2006-06-23 16:30:23***

读取文件时间：[2006-06-23 16:30:23]
***2006-09-21 11:55:35***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-09-21 11:55:35***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-09-21 11:55:35***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-09-21 11:55:35***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-09-21 11:58:08***

读取文件时间：[2006-09-21 11:58:08]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-09-21 11:58:08***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-09-21 11:58:08***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-09-21 11:58:08***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-09-21 11:58:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-09-21 11:58:10***文本路径：[E:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-09-21 11:58:10***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-09-21 11:58:10***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-09-21 11:58:10***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-09-21 11:58:10***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-09-21 11:58:10***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-03 14:38:55***

读取文件时间：[2006-11-03 14:38:55]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-03 14:38:55***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-03 14:38:55***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-03 14:38:55***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-03 14:38:56***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-03 14:38:56***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-03 14:38:56***文本路径：[E:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-03 14:40:45***

读取文件时间：[2006-11-03 14:40:45]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-03 14:40:45***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-03 14:40:45***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-03 14:40:45***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-03 14:40:45***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-03 14:40:46***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-03 14:40:46***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-03 14:40:46***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-03 14:40:46***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-03 14:40:46***文本路径：[E:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-03 14:40:46***文本路径：[E:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-03 14:44:08***

读取文件时间：[2006-11-03 14:44:08]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-03 14:44:08***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-03 14:44:08***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-03 14:44:08***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-03 14:44:08***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-03 14:44:08***文本路径：[E:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-20 17:03:48***

读取文件时间：[2006-11-20 17:03:48]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-20 17:03:48***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-20 17:03:48***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-20 17:03:48***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-20 17:03:48***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\imx.txt]
***2006-11-20 17:03:48***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ise900.txt]
***2006-11-20 17:04:22***

读取文件时间：[2006-11-20 17:04:22]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-20 17:04:22***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-20 17:04:22***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-20 17:04:22***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-20 17:04:22***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\imx.txt]
***2006-11-20 17:04:22***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ise900.txt]
***2006-11-30 09:54:23***

读取文件时间：[2006-11-30 09:54:23]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-11-30 09:54:23***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-11-30 09:54:23***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-11-30 09:54:23***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-11-30 09:54:23***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\imx.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ise900.txt]
***2006-11-30 09:54:23***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3000.txt]
***2006-12-29 10:39:58***

读取文件时间：[2006-12-29 10:39:58]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2006-12-29 10:39:58***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2006-12-29 10:39:58***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2006-12-29 10:39:58***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\be.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2006-12-29 10:39:58***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\imx.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\ise900.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\bc3000.txt]
***2006-12-29 10:39:58***文本路径：[E:\COMM\检验联机通讯\PBL\lq\hmx.txt]
***2007-03-09 16:26:48***

读取文件时间：[2007-03-09 16:26:48]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova2.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\sebia.txt]
***2007-03-09 16:26:49***文本路径：[@D:\mdk3200\DATA\txtdata\@*.txt@@]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova1.txt]
***2007-03-09 16:26:49***文本路径：[@d:\sf_soft\comm\lq\@*.ra@@]
***2007-03-09 16:26:49***文本路径：[@C:\Laboman4.0\2\@*.cdf@@]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\be.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\il1620.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitek32.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\diasys.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010.txt]
***2007-03-09 16:26:49***文本路径：[E:\Program Files\酶标仪软件\plgs.mdb]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\immulite1000.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kk.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\es2010_jyk.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\uritest500.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\tdx.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\imx.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ise900.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3000.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\lh750.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\h300.txt]
***2007-03-09 16:26:49***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7060.txt]
***2007-03-09 16:46:44***

读取文件时间：[2007-03-09 16:46:44]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21n.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\au2700.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7170s.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\7150.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\se9000.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\kx21.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\ca7000.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\vitros250.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\bc3200.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\junior2.txt]
***2007-03-09 16:46:44***文本路径：[F:\COMM\检验联机通讯\PBL\lq\nova2.txt]
